pid,list,item,variant,tense,sentence,target_verb,n_syllables,stress_idx,stress_start,stress_end,verb_syllable_labels,file
P04,2,14,a,present,la perra salta la cerca,salta,2,0,0.65,0.94,sal.t̪a,P04_L2_14a
P04,2,14,b,past,la perra saltó la cerca,saltó,2,1,1.13,1.29,sal.t̪o,P04_L2_14b
P04,2,15,a,present,el cúter corta el paquete,corta,2,0,0.79,0.97,kor.t̪a,P04_L2_15a
P04,2,15,b,past,el cúter cortó el paquete,cortó,2,1,0.98,1.17,kor.t̪o,P04_L2_15b
P04,2,16,a,present,la niña busca el gato,busca,2,0,0.53,0.75,bus.ka,P04_L2_16a
P04,2,16,b,past,la niña buscó el gato,buscó,2,1,0.89,1.04,bus.ko,P04_L2_16b
P04,2,17,a,present,la madre limpia la casa,limpia,2,0,0.67,0.89,lim.pja,P04_L2_17a
P04,2,17,b,past,la madre limpió la casa,limpió,2,1,0.96,1.13,lim.pjo,P04_L2_17b
P04,2,18,a,present,la hija planta la flor,planta,2,0,0.72,1.02,plan.t̪a,P04_L2_18a
P04,2,18,b,past,la hija plantó la flor,plantó,2,1,0.98,1.15,plan.t̪o,P04_L2_18b
P04,2,19,a,present,el termo filtra el té,filtra,2,0,0.64,1.06,filt̪.ɾa,P04_L2_19a
P04,2,19,b,past,el termo filtró el té,filtró,2,1,1.07,1.22,filt̪.ɾo,P04_L2_19b
P04,2,20,a,present,la tía monta la nata,monta,2,0,0.54,0.78,mon.t̪a,P04_L2_20a
P04,2,20,b,past,la tía montó la nata,montó,2,1,0.9,1.06,mon.t̪o,P04_L2_20b
P04,2,21,a,present,la nieta canta el himno,canta,2,0,0.49,0.74,kan.t̪a,P04_L2_21a
P04,2,21,b,past,la nieta cantó el himno,cantó,2,1,1.06,1.19,kan.t̪o,P04_L2_21b
P04,2,22,a,present,el duque junta la leña,junta,2,0,0.81,1.1,xun.t̪a,P04_L2_22a
P04,2,22,b,past,el duque juntó la leña,juntó,2,1,0.97,1.15,xun.t̪o,P04_L2_22b
P04,2,23,a,present,el perro marca el territorio,marca,2,0,0.81,1.07,mar.ka,P04_L2_23a
P04,2,23,b,past,el perro marcó el territorio,marcó,2,1,1.22,1.34,mar.ko,P04_L2_23b
P04,2,24,a,present,el lobo mezcla la carne,mezcla,2,0,0.48,0.73,meθ.kla,P04_L2_24a
P04,2,24,b,past,el lobo mezcló la carne,mezcló,2,1,1.2,1.48,meθ.klo,P04_L2_24b
P04,2,25,a,present,el nene sopla el guiso,sopla,2,0,0.49,0.72,so.pla,P04_L2_25a
P04,2,25,b,past,el nene sopló el guiso,sopló,2,1,0.91,1.06,so.plo,P04_L2_25b
P04,2,26,a,present,la dama culpa la tormenta,culpa,2,0,0.73,0.88,kul.pa,P04_L2_26a
P04,2,26,b,past,la dama culpó la tormenta,culpó,2,1,0.92,1.18,kul.po,P04_L2_26b
P04,2,27,a,present,el lodo mancha el pantalón,mancha,2,0,0.65,0.85,man.tʃa,P04_L2_27a
P04,2,27,b,past,el lodo manchó el pantalón,manchó,2,1,0.88,1.05,man.tʃo,P04_L2_27b
P04,2,28,a,present,el chico gasta la pila,gasta,2,0,0.64,0.88,ɡas.t̪a,P04_L2_28a
P04,2,28,b,past,el chico gastó la pila,gastó,2,1,1.14,1.3,ɡas.t̪o,P04_L2_28b
P04,2,29,a,present,el socio salta el control,salta,2,0,0.85,1.12,sal.t̪a,P04_L2_29a
P04,2,29,b,past,el socio saltó el control,saltó,2,1,1.22,1.44,sal.t̪o,P04_L2_29b
P04,2,30,a,present,la nena corta la cartulina,corta,2,0,0.63,0.81,kor.t̪a,P04_L2_30a
P04,2,30,b,past,la nena cortó la cartulina,cortó,2,1,1.09,1.28,kor.t̪o,P04_L2_30b
P04,2,31,a,present,el móvil busca la señal,busca,2,0,0.63,0.86,bus.ka,P04_L2_31a
P04,2,31,b,past,el móvil buscó la señal,buscó,2,1,0.8,0.94,bus.ko,P04_L2_31b
P04,2,32,a,present,el coche limpia la nieve,limpia,2,0,0.64,0.87,lim.pja,P04_L2_32a
P04,2,32,b,past,el coche limpió la nieve,limpió,2,1,0.83,1.01,lim.pjo,P04_L2_32b
P04,2,33,a,present,la reina planta el rosal,planta,2,0,0.62,0.89,plan.t̪a,P04_L2_33a
P04,2,33,b,past,la reina plantó el rosal,plantó,2,1,0.84,1.01,plan.t̪o,P04_L2_33b
P04,2,34,a,present,la jarra filtra el caldo,filtra,2,0,0.51,0.91,filt̪.ɾa,P04_L2_34a
P04,2,34,b,past,la jarra filtró el caldo,filtró,2,1,1.08,1.2,filt̪.ɾo,P04_L2_34b
P04,2,35,a,present,el monje monta la mayonesa,monta,2,0,0.57,0.85,mon.t̪a,P04_L2_35a
P04,2,35,b,past,el monje montó la mayonesa,montó,2,1,1.18,1.3,mon.t̪o,P04_L2_35b
P04,2,36,a,present,el loro canta la melodía,canta,2,0,0.47,0.7,kan.t̪a,P04_L2_36a
P04,2,36,b,past,el loro cantó la melodía,cantó,2,1,0.85,0.99,kan.t̪o,P04_L2_36b
P04,2,37,a,present,el clavo junta la madera,junta,2,0,0.64,0.91,xun.t̪a,P04_L2_37a
P04,2,37,b,past,el clavo juntó la madera,juntó,2,1,0.87,0.99,xun.t̪o,P04_L2_37b
P04,2,38,a,present,el sastre marca el traje,marca,2,0,0.81,1.09,mar.ka,P04_L2_38a
P04,2,38,b,past,el sastre marcó el traje,marcó,2,1,0.96,1.11,mar.ko,P04_L2_38b
P04,2,39,a,present,la brocha mezcla la pintura,mezcla,2,0,0.58,0.81,meθ.kla,P04_L2_39a
P04,2,39,b,past,la brocha mezcló la pintura,mezcló,2,1,0.86,1.11,meθ.klo,P04_L2_39b
P04,2,40,a,present,la suegra sopla la sopa,sopla,2,0,0.65,0.88,so.pla,P04_L2_40a
P04,2,40,b,past,la suegra sopló la sopa,sopló,2,1,0.99,1.14,so.plo,P04_L2_40b
P04,2,41,a,present,el conde culpa el error,culpa,2,0,0.57,0.8,kul.pa,P04_L2_41a
P04,2,41,b,past,el conde culpó el error,culpó,2,1,1.26,1.44,kul.po,P04_L2_41b
P04,2,42,a,present,el zumo mancha la servilleta,mancha,2,0,0.53,0.75,man.tʃa,P04_L2_42a
P04,2,42,b,past,el zumo manchó la servilleta,manchó,2,1,0.93,1.1,man.tʃo,P04_L2_42b
P04,2,43,a,present,la jueza gasta el sueldo,gasta,2,0,0.81,1.07,ɡas.t̪a,P04_L2_43a
P04,2,43,b,past,la jueza gastó el sueldo,gastó,2,1,0.97,1.11,ɡas.t̪o,P04_L2_43b
P04,2,44,a,present,la rana salta la piedra,salta,2,0,0.56,0.89,sal.t̪a,P04_L2_44a
P04,2,44,b,past,la rana saltó la piedra,saltó,2,1,1.17,1.31,sal.t̪o,P04_L2_44b
P04,2,45,a,present,el láser corta el acero,corta,2,0,0.88,1.1,kor.t̪a,P04_L2_45a
P04,2,45,b,past,el láser cortó el acero,cortó,2,1,1.15,1.42,kor.t̪o,P04_L2_45b
P04,2,46,a,present,el padre busca el libro,busca,2,0,0.62,0.91,bus.ka,P04_L2_46a
P04,2,46,b,past,el padre buscó el libro,buscó,2,1,1.13,1.28,bus.ko,P04_L2_46b
P04,2,47,a,present,la lluvia limpia la calle,limpia,2,0,0.77,1.1,lim.pja,P04_L2_47a
P04,2,47,b,past,la lluvia limpió la calle,limpió,2,1,1.29,1.51,lim.pjo,P04_L2_47b
P04,2,48,a,present,el líder planta la semilla,planta,2,0,0.63,1.0,plan.t̪a,P04_L2_48a
P04,2,48,b,past,el líder plantó la semilla,plantó,2,1,1.05,1.21,plan.t̪o,P04_L2_48b
P04,2,49,a,present,la tela filtra el café,filtra,2,0,0.55,0.9,filt̪.ɾa,P04_L2_49a
P04,2,49,b,past,la tela filtró el café,filtró,2,1,1.25,1.36,filt̪.ɾo,P04_L2_49b
P04,2,50,a,present,la dueña monta la tienda,monta,2,0,0.56,0.78,mon.t̪a,P04_L2_50a
P04,2,50,b,past,la dueña montó la tienda,montó,2,1,0.99,1.13,mon.t̪o,P04_L2_50b
P04,2,51,a,present,la gorda canta la ópera,canta,2,0,1.02,1.27,kan.t̪a,P04_L2_51a
P04,2,51,b,past,la gorda cantó la ópera,cantó,2,1,1.16,1.31,kan.t̪o,P04_L2_51b
P04,2,52,a,present,el primo junta el papel,junta,2,0,0.69,0.98,xun.t̪a,P04_L2_52a
P04,2,52,b,past,el primo juntó el papel,juntó,2,1,0.97,1.08,xun.t̪o,P04_L2_52b
P04,2,53,a,present,el hombre marca la ruta,marca,2,0,0.67,0.93,mar.ka,P04_L2_53a
P04,2,53,b,past,el hombre marcó la ruta,marcó,2,1,0.94,1.08,mar.ko,P04_L2_53b
P04,2,54,a,present,el lago mezcla la tierra,mezcla,2,0,0.53,0.82,meθ.kla,P04_L2_54a
P04,2,54,b,past,el lago mezcló la tierra,mezcló,2,1,0.87,1.1,meθ.klo,P04_L2_54b
P04,2,55,a,present,la chica sopla el polvo,sopla,2,0,0.5,0.71,so.pla,P04_L2_55a
P04,2,55,b,past,la chica sopló el polvo,sopló,2,1,0.88,1.17,so.plo,P04_L2_55b
P04,2,56,a,present,la ama culpa la demora,culpa,2,0,0.63,0.84,kul.pa,P04_L2_56a
P04,2,56,b,past,la ama culpó la demora,culpó,2,1,0.79,0.95,kul.po,P04_L2_56b
P04,2,57,a,present,el vino mancha la mesa,mancha,2,0,0.64,0.87,man.tʃa,P04_L2_57a
P04,2,57,b,past,el vino manchó la mesa,manchó,2,1,0.77,0.99,man.tʃo,P04_L2_57b
P04,2,58,a,present,el carro gasta la gasolina,gasta,2,0,0.64,0.89,ɡas.t̪a,P04_L2_58a
P04,2,58,b,past,el carro gastó la gasolina,gastó,2,1,1.13,1.25,ɡas.t̪o,P04_L2_58b
P04,2,59,a,present,el niño salta el charco,salta,2,0,0.57,0.85,sal.t̪a,P04_L2_59a
P04,2,59,b,past,el niño saltó el charco,saltó,2,1,1.01,1.14,sal.t̪o,P04_L2_59b
P04,2,60,a,present,la rata corta el queso,corta,2,0,0.57,0.84,kor.t̪a,P04_L2_60a
P04,2,60,b,past,la rata cortó el queso,cortó,2,1,0.84,1.0,kor.t̪o,P04_L2_60b
P04,2,61,a,present,la vaca busca la paja,busca,2,0,0.52,0.75,bus.ka,P04_L2_61a
P04,2,61,b,past,la vaca buscó la paja,buscó,2,1,0.71,0.86,bus.ko,P04_L2_61b
P04,2,62,a,present,la prima limpia el baño,limpia,2,0,0.71,0.92,lim.pja,P04_L2_62a
P04,2,62,b,past,la prima limpió el baño,limpió,2,1,0.75,0.94,lim.pjo,P04_L2_62b
P04,2,63,a,present,la vieja planta el jazmín,planta,2,0,0.59,0.83,plan.t̪a,P04_L2_63a
P04,2,63,b,past,la vieja plantó el jazmín,plantó,2,1,0.84,0.95,plan.t̪o,P04_L2_63b
P04,2,64,a,present,el filtro filtra el aire,filtra,2,0,0.81,1.19,filt̪.ɾa,P04_L2_64a
P04,2,64,b,past,el filtro filtró el aire,filtró,2,1,1.43,1.56,filt̪.ɾo,P04_L2_64b
P04,2,65,a,present,la jefa monta el escritorio,monta,2,0,0.63,0.86,mon.t̪a,P04_L2_65a
P04,2,65,b,past,la jefa montó el escritorio,montó,2,1,0.87,1.05,mon.t̪o,P04_L2_65b
P04,2,66,a,present,la guapa canta la nana,canta,2,0,1.03,1.25,kan.t̪a,P04_L2_66a
P04,2,66,b,past,la guapa cantó la nana,cantó,2,1,0.84,0.97,kan.t̪o,P04_L2_66b
P04,2,67,a,present,la nuera junta el cartón,junta,2,0,0.65,0.94,xun.t̪a,P04_L2_67a
P04,2,67,b,past,la nuera juntó el cartón,juntó,2,1,1.56,1.7,xun.t̪o,P04_L2_67b
P04,2,68,a,present,la grasa marca la pared,marca,2,0,0.64,0.88,mar.ka,P04_L2_68a
P04,2,68,b,past,la grasa marcó la pared,marcó,2,1,0.77,0.89,mar.ko,P04_L2_68b
P04,2,69,a,present,la flaca mezcla el yogur,mezcla,2,0,0.64,0.89,meθ.kla,P04_L2_69a
P04,2,69,b,past,la flaca mezcló el yogur,mezcló,2,1,1.04,1.27,meθ.klo,P04_L2_69b
P04,2,70,a,present,el huésped sopla la pizza,sopla,2,0,0.94,1.17,so.pla,P04_L2_70a
P04,2,70,b,past,el huésped sopló la pizza,sopló,2,1,1.07,1.23,so.plo,P04_L2_70b
P04,2,71,a,present,el cónsul culpa la crisis,culpa,2,0,1.19,1.4,kul.pa,P04_L2_71a
P04,2,71,b,past,el cónsul culpó la crisis,culpó,2,1,1.38,1.55,kul.po,P04_L2_71b
P04,2,72,a,present,la rueda mancha el garaje,mancha,2,0,0.87,1.14,man.tʃa,P04_L2_72a
P04,2,72,b,past,la rueda manchó el garaje,manchó,2,1,0.99,1.16,man.tʃo,P04_L2_72b
P04,2,73,a,present,la rica gasta el crédito,gasta,2,0,0.57,0.83,ɡas.t̪a,P04_L2_73a
P04,2,73,b,past,la rica gastó el crédito,gastó,2,1,1.13,1.22,ɡas.t̪o,P04_L2_73b
P04,2,74,a,present,la cabra salta la valla,salta,2,0,0.61,0.88,sal.t̪a,P04_L2_74a
P04,2,74,b,past,la cabra saltó la valla,saltó,2,1,0.98,1.12,sal.t̪o,P04_L2_74b
P04,2,75,a,present,el mozo corta la cinta,corta,2,0,0.73,0.9,kor.t̪a,P04_L2_75a
P04,2,75,b,past,el mozo cortó la cinta,cortó,2,1,0.9,1.08,kor.t̪o,P04_L2_75b
P04,2,76,a,present,la rubia busca el anillo,busca,2,0,0.64,0.86,bus.ka,P04_L2_76a
P04,2,76,b,past,la rubia buscó el anillo,buscó,2,1,1.31,1.43,bus.ko,P04_L2_76b
P04,2,77,a,present,el trapo limpia la suciedad,limpia,2,0,0.74,0.9,lim.pja,P04_L2_77a
P04,2,77,b,past,el trapo limpió la suciedad,limpió,2,1,0.85,1.02,lim.pjo,P04_L2_77b
P04,2,78,a,present,el cura planta el geranio,planta,2,0,0.59,0.85,plan.t̪a,P04_L2_78a
P04,2,78,b,past,el cura plantó el geranio,plantó,2,1,1.16,1.44,plan.t̪o,P04_L2_78b
P04,2,79,a,present,la malla filtra el aceite,filtra,2,0,0.62,0.95,filt̪.ɾa,P04_L2_79a
P04,2,79,b,past,la malla filtró el aceite,filtró,2,1,1.03,1.14,filt̪.ɾo,P04_L2_79b
P04,2,80,a,present,el nieto monta la estantería,monta,2,0,0.52,0.85,mon.t̪a,P04_L2_80a
P04,2,80,b,past,el nieto montó la estantería,montó,2,1,0.79,0.91,mon.t̪o,P04_L2_80b
P04,2,81,a,present,el viejo canta el bolero,canta,2,0,0.76,0.97,kan.t̪a,P04_L2_81a
P04,2,81,b,past,el viejo cantó el bolero,cantó,2,1,0.79,0.93,kan.t̪o,P04_L2_81b
P04,2,82,a,present,la gata junta la comida,junta,2,0,0.63,0.89,xun.t̪a,P04_L2_82a
P04,2,82,b,past,la gata juntó la comida,juntó,2,1,0.74,0.88,xun.t̪o,P04_L2_82b
P04,2,83,a,present,la bici marca el suelo,marca,2,0,0.64,0.88,mar.ka,P04_L2_83a
P04,2,83,b,past,la bici marcó el suelo,marcó,2,1,0.91,1.07,mar.ko,P04_L2_83b
P04,2,84,a,present,la presa mezcla el cemento,mezcla,2,0,0.59,0.8,meθ.kla,P04_L2_84a
P04,2,84,b,past,la presa mezcló el cemento,mezcló,2,1,0.85,1.03,meθ.klo,P04_L2_84b
P04,2,85,a,present,la monja sopla el fuego,sopla,2,0,0.55,0.75,so.pla,P04_L2_85a
P04,2,85,b,past,la monja sopló el fuego,sopló,2,1,0.97,1.11,so.plo,P04_L2_85b
P04,2,86,a,present,la novia culpa el calor,culpa,2,0,0.62,0.82,kul.pa,P04_L2_86a
P04,2,86,b,past,la novia culpó el calor,culpó,2,1,0.95,1.13,kul.po,P04_L2_86b
P04,2,87,a,present,la sangre mancha la falda,mancha,2,0,0.65,0.86,man.tʃa,P04_L2_87a
P04,2,87,b,past,la sangre manchó la falda,manchó,2,1,0.84,1.02,man.tʃo,P04_L2_87b
P04,2,88,a,present,el novio gasta el jabón,gasta,2,0,0.65,0.87,ɡas.t̪a,P04_L2_88a
P04,2,88,b,past,el novio gastó el jabón,gastó,2,1,0.94,1.05,ɡas.t̪o,P04_L2_88b
P04,2,89,a,present,el mago salta el obstáculo,salta,2,0,0.46,0.74,sal.t̪a,P04_L2_89a
P04,2,89,b,past,el mago saltó el obstáculo,saltó,2,1,0.89,1.22,sal.t̪o,P04_L2_89b
P04,2,90,a,present,la mula corta el heno,corta,2,0,0.51,0.75,kor.t̪a,P04_L2_90a
P04,2,90,b,past,la mula cortó el heno,cortó,2,1,0.73,0.88,kor.t̪o,P04_L2_90b
P05,1,1,a,present,el dueño busca la llave,busca,2,0,0.61,0.86,bus.ka,P05_L1_01a
P05,1,1,b,past,el dueño buscó la llave,buscó,2,1,0.72,0.98,bus.ko,P05_L1_01b
P05,1,2,a,present,el cloro limpia el virus,limpia,2,0,0.71,0.92,lim.pja,P05_L1_02a
P05,1,2,b,past,el cloro limpió el virus,limpió,2,1,0.85,0.99,lim.pjo,P05_L1_02b
P05,1,3,a,present,el hijo planta el árbol,planta,2,0,0.63,0.9,plan.t̪a,P05_L1_03a
P05,1,3,b,past,el hijo plantó el árbol,plantó,2,1,0.73,0.82,plan.t̪o,P05_L1_03b
P05,1,4,a,present,el grifo filtra el agua,filtra,2,0,0.73,1.12,filt̪.ɾa,P05_L1_04a
P05,1,4,b,past,el grifo filtró el agua,filtró,2,1,1.1,1.23,filt̪.ɾo,P05_L1_04b
P05,1,5,a,present,el tío monta el alioli,monta,2,0,0.63,0.85,mon.t̪a,P05_L1_05a
P05,1,5,b,past,el tío montó el alioli,montó,2,1,0.79,0.91,mon.t̪o,P05_L1_05b
P05,1,6,a,present,el ave canta la canción,canta,2,0,0.92,1.14,kan.t̪a,P05_L1_06a
P05,1,6,b,past,el ave cantó la canción,cantó,2,1,0.83,0.97,kan.t̪o,P05_L1_06b
P05,1,7,a,present,la joven junta la basura,junta,2,0,0.85,1.14,xun.t̪a,P05_L1_07a
P05,1,7,b,past,la joven juntó la basura,juntó,2,1,0.94,1.07,xun.t̪o,P05_L1_07b
P05,1,8,a,present,la osa marca la puerta,marca,2,0,0.56,0.8,mar.ka,P05_L1_08a
P05,1,8,b,past,la osa marcó la puerta,marcó,2,1,0.82,0.96,mar.ko,P05_L1_08b
P05,1,9,a,present,el río mezcla la arena,mezcla,2,0,0.7,0.95,meθ.kla,P05_L1_09a
P05,1,9,b,past,el río mezcló la arena,mezcló,2,1,0.99,1.24,meθ.klo,P05_L1_09b
P05,1,10,a,present,el suegro sopla la vela,sopla,2,0,1.13,1.33,so.pla,P05_L1_10a
P05,1,10,b,past,el suegro sopló la vela,sopló,2,1,0.95,1.21,so.plo,P05_L1_10b
P05,1,11,a,present,el yerno culpa el ruido,culpa,2,0,0.83,1.0,kul.pa,P05_L1_11a
P05,1,11,b,past,el yerno culpó el ruido,culpó,2,1,0.89,1.05,kul.po,P05_L1_11b
P05,1,12,a,present,la tinta mancha la camisa,mancha,2,0,0.91,1.13,man.tʃa,P05_L1_12a
P05,1,12,b,past,la tinta manchó la camisa,manchó,2,1,0.85,1.01,man.tʃo,P05_L1_12b
P05,1,13,a,present,la doña gasta el dinero,gasta,2,0,0.98,1.19,ɡas.t̪a,P05_L1_13a
P05,1,13,b,past,la doña gastó el dinero,gastó,2,1,0.84,0.94,ɡas.t̪o,P05_L1_13b
P05,1,14,a,present,la perra salta la cerca,salta,2,0,0.93,1.17,sal.t̪a,P05_L1_14a
P05,1,14,b,past,la perra saltó la cerca,saltó,2,1,0.94,1.07,sal.t̪o,P05_L1_14b
P05,1,15,a,present,el cúter corta el paquete,corta,2,0,0.83,1.02,kor.t̪a,P05_L1_15a
P05,1,15,b,past,el cúter cortó el paquete,cortó,2,1,0.86,0.99,kor.t̪o,P05_L1_15b
P05,1,16,a,present,la niña busca el gato,busca,2,0,0.67,0.86,bus.ka,P05_L1_16a
P05,1,16,b,past,la niña buscó el gato,buscó,2,1,0.75,1.0,bus.ko,P05_L1_16b
P05,1,17,a,present,la madre limpia la casa,limpia,2,0,0.91,1.1,lim.pja,P05_L1_17a
P05,1,17,b,past,la madre limpió la casa,limpió,2,1,0.85,1.03,lim.pjo,P05_L1_17b
P05,1,18,a,present,la hija planta la flor,planta,2,0,0.61,0.91,plan.t̪a,P05_L1_18a
P05,1,18,b,past,la hija plantó la flor,plantó,2,1,1.01,1.17,plan.t̪o,P05_L1_18b
P05,1,19,a,present,el termo filtra el té,filtra,2,0,1.05,1.41,filt̪.ɾa,P05_L1_19a
P05,1,19,b,past,el termo filtró el té,filtró,2,1,0.93,1.03,filt̪.ɾo,P05_L1_19b
P05,1,20,a,present,la tía monta la nata,monta,2,0,0.82,1.05,mon.t̪a,P05_L1_20a
P05,1,20,b,past,la tía montó la nata,montó,2,1,0.82,0.95,mon.t̪o,P05_L1_20b
P05,1,21,a,present,la nieta canta el himno,canta,2,0,0.87,1.07,kan.t̪a,P05_L1_21a
P05,1,21,b,past,la nieta cantó el himno,cantó,2,1,0.93,1.06,kan.t̪o,P05_L1_21b
P05,1,22,a,present,el duque junta la leña,junta,2,0,0.75,1.06,xun.t̪a,P05_L1_22a
P05,1,22,b,past,el duque juntó la leña,juntó,2,1,0.81,0.93,xun.t̪o,P05_L1_22b
P05,1,23,a,present,el perro marca el territorio,marca,2,0,0.72,0.94,mar.ka,P05_L1_23a
P05,1,23,b,past,el perro marcó el territorio,marcó,2,1,0.74,0.86,mar.ko,P05_L1_23b
P05,1,24,a,present,el lobo mezcla la carne,mezcla,2,0,0.61,0.91,meθ.kla,P05_L1_24a
P05,1,24,b,past,el lobo mezcló la carne,mezcló,2,1,0.78,0.96,meθ.klo,P05_L1_24b
P05,1,25,a,present,el nene sopla el guiso,sopla,2,0,0.54,0.76,so.pla,P05_L1_25a
P05,1,25,b,past,el nene sopló el guiso,sopló,2,1,0.83,1.02,so.plo,P05_L1_25b
P05,1,26,a,present,la dama culpa la tormenta,culpa,2,0,0.74,0.95,kul.pa,P05_L1_26a
P05,1,26,b,past,la dama culpó la tormenta,culpó,2,1,0.69,0.84,kul.po,P05_L1_26b
P05,1,27,a,present,el lodo mancha el pantalón,mancha,2,0,0.54,0.74,man.tʃa,P05_L1_27a
P05,1,27,b,past,el lodo manchó el pantalón,manchó,2,1,0.52,0.65,man.tʃo,P05_L1_27b
P05,1,28,a,present,el chico gasta la pila,gasta,2,0,0.54,0.73,ɡas.t̪a,P05_L1_28a
P05,1,28,b,past,el chico gastó la pila,gastó,2,1,0.83,0.96,ɡas.t̪o,P05_L1_28b
P05,1,29,a,present,el socio salta el control,salta,2,0,0.92,1.17,sal.t̪a,P05_L1_29a
P05,1,29,b,past,el socio saltó el control,saltó,2,1,0.9,1.01,sal.t̪o,P05_L1_29b
P05,1,30,a,present,la nena corta la cartulina,corta,2,0,1.13,1.3,kor.t̪a,P05_L1_30a
P05,1,30,b,past,la nena cortó la cartulina,cortó,2,1,0.87,1.0,kor.t̪o,P05_L1_30b
P05,1,31,a,present,el móvil busca la señal,busca,2,0,0.78,0.97,bus.ka,P05_L1_31a
P05,1,31,b,past,el móvil buscó la señal,buscó,2,1,1.02,1.13,bus.ko,P05_L1_31b
P05,1,32,a,present,el coche limpia la nieve,limpia,2,0,0.87,1.02,lim.pja,P05_L1_32a
P05,1,32,b,past,el coche limpió la nieve,limpió,2,1,0.73,0.89,lim.pjo,P05_L1_32b
P05,1,33,a,present,la reina planta el rosal,planta,2,0,0.6,0.83,plan.t̪a,P05_L1_33a
P05,1,33,b,past,la reina plantó el rosal,plantó,2,1,0.89,0.97,plan.t̪o,P05_L1_33b
P05,1,34,a,present,la jarra filtra el caldo,filtra,2,0,0.9,1.24,filt̪.ɾa,P05_L1_34a
P05,1,34,b,past,la jarra filtró el caldo,filtró,2,1,1.0,1.08,filt̪.ɾo,P05_L1_34b
P05,1,35,a,present,el monje monta la mayonesa,monta,2,0,1.09,1.29,mon.t̪a,P05_L1_35a
P05,1,35,b,past,el monje montó la mayonesa,montó,2,1,1.05,1.15,mon.t̪o,P05_L1_35b
P05,1,36,a,present,el loro canta la melodía,canta,2,0,0.82,1.02,kan.t̪a,P05_L1_36a
P05,1,36,b,past,el loro cantó la melodía,cantó,2,1,0.7,0.81,kan.t̪o,P05_L1_36b
P05,1,37,a,present,el clavo junta la madera,junta,2,0,0.79,1.04,xun.t̪a,P05_L1_37a
P05,1,37,b,past,el clavo juntó la madera,juntó,2,1,0.81,0.93,xun.t̪o,P05_L1_37b
P05,1,38,a,present,el sastre marca el traje,marca,2,0,0.79,1.05,mar.ka,P05_L1_38a
P05,1,38,b,past,el sastre marcó el traje,marcó,2,1,0.83,0.96,mar.ko,P05_L1_38b
P05,1,39,a,present,la brocha mezcla la pintura,mezcla,2,0,0.85,1.05,meθ.kla,P05_L1_39a
P05,1,39,b,past,la brocha mezcló la pintura,mezcló,2,1,0.82,1.02,meθ.klo,P05_L1_39b
P05,1,40,a,present,la suegra sopla la sopa,sopla,2,0,0.88,1.07,so.pla,P05_L1_40a
P05,1,40,b,past,la suegra sopló la sopa,sopló,2,1,0.96,1.15,so.plo,P05_L1_40b
P05,1,41,a,present,el conde culpa el error,culpa,2,0,0.58,0.75,kul.pa,P05_L1_41a
P05,1,41,b,past,el conde culpó el error,culpó,2,1,0.87,0.98,kul.po,P05_L1_41b
P05,1,42,a,present,el zumo mancha la servilleta,mancha,2,0,0.67,0.9,man.tʃa,P05_L1_42a
P05,1,42,b,past,el zumo manchó la servilleta,manchó,2,1,0.78,0.92,man.tʃo,P05_L1_42b
P05,1,43,a,present,la jueza gasta el sueldo,gasta,2,0,1.04,1.27,ɡas.t̪a,P05_L1_43a
P05,1,43,b,past,la jueza gastó el sueldo,gastó,2,1,0.83,0.92,ɡas.t̪o,P05_L1_43b
P05,1,44,a,present,la rana salta la piedra,salta,2,0,0.6,0.82,sal.t̪a,P05_L1_44a
P05,1,44,b,past,la rana saltó la piedra,saltó,2,1,0.76,0.88,sal.t̪o,P05_L1_44b
P05,1,45,a,present,el láser corta el acero,corta,2,0,0.82,1.01,kor.t̪a,P05_L1_45a
P05,1,45,b,past,el láser cortó el acero,cortó,2,1,0.89,1.06,kor.t̪o,P05_L1_45b
P05,1,46,a,present,el padre busca el libro,busca,2,0,0.72,0.93,bus.ka,P05_L1_46a
P05,1,46,b,past,el padre buscó el libro,buscó,2,1,0.86,0.97,bus.ko,P05_L1_46b
P05,1,47,a,present,la lluvia limpia la calle,limpia,2,0,0.7,0.87,lim.pja,P05_L1_47a
P05,1,47,b,past,la lluvia limpió la calle,limpió,2,1,0.74,0.9,lim.pjo,P05_L1_47b
P05,1,48,a,present,el líder planta la semilla,planta,2,0,0.81,1.04,plan.t̪a,P05_L1_48a
P05,1,48,b,past,el líder plantó la semilla,plantó,2,1,1.01,1.13,plan.t̪o,P05_L1_48b
P05,1,49,a,present,la tela filtra el café,filtra,2,0,0.69,1.01,filt̪.ɾa,P05_L1_49a
P05,1,49,b,past,la tela filtró el café,filtró,2,1,1.14,1.21,filt̪.ɾo,P05_L1_49b
P05,1,50,a,present,la dueña monta la tienda,monta,2,0,0.67,0.86,mon.t̪a,P05_L1_50a
P05,1,50,b,past,la dueña montó la tienda,montó,2,1,0.79,0.9,mon.t̪o,P05_L1_50b
P05,1,51,a,present,la gorda canta la ópera,canta,2,0,0.56,0.81,kan.t̪a,P05_L1_51a
P05,1,51,b,past,la gorda cantó la ópera,cantó,2,1,0.74,0.86,kan.t̪o,P05_L1_51b
P05,1,52,a,present,el primo junta el papel,junta,2,0,0.55,0.8,xun.t̪a,P05_L1_52a
P05,1,52,b,past,el primo juntó el papel,juntó,2,1,0.86,0.94,xun.t̪o,P05_L1_52b
